19825251,0
19826043,0
19826711,0
19829936,26539
19831076,10714
19831096,0
19831422,0
19831598,0
19831973,0
19832831,0
19832980,0
19833337,0
19835005,15000
19835940,0
19836200,0
19836552,0
19837749,0
19839169,18000
19839218,26940
19839228,0
19839322,0
19839551,0
19839638,10000
19840496,0
19842832,0
19845568,0
19847083,20000
19847495,0
19847566,17000
19847751,10000
19847819,0
19849512,0
19849770,0
19850086,0
19851679,17500
19852061,18000
19852573,0
19853005,13208
19853740,0
19855470,0
19855505,0
19856024,0
19856827,0
19857123,0
19858372,0
19859173,11700
19859707,0
19861139,4839
19861177,24645
19861311,13929
19862328,0
19863015,23529
19863048,22804
19863344,0
19863398,0
19864935,0
19865227,25568
19866006,16663
19867537,0
19868166,0
19869272,0
19871524,20000
19871672,0
19872586,0
19877470,0
19877641,0
19878952,29032
19879847,0
19880008,0
19881980,47294
19882324,0
19882542,0
19882910,0
19883710,9188
19884155,19286
19884327,0
19885070,0
19885475,10000
19886737,0
19886768,666
19886824,4285
19888345,0
19889270,0
19893826,0
19894400,0
19894529,8214
19894674,0
19895970,72701
19896002,0
19897635,16016
19898335,55325
19899756,0
19900019,0
19901167,56131
19901359,0
19902206,0
19903212,42103
19903668,0
19903808,21429
19903993,0
19904945,109227
19905226,0
19907478,14677
19907522,12685
19910372,0
19910516,24194
19914032,0
19914121,0
19914838,40000
19915595,0
19918014,18000
19922253,0
19924076,20000
19924081,0
19924091,6643
19924108,6643
19924344,6643
19924411,42465
19924593,27143
19924802,0
19925828,0
19925881,0
19926015,0
19926446,0
19926586,6857
19928513,3033
19930206,15101
19931783,0
19933363,0
19933754,0
19934288,6643
19934474,0
19934729,0
19935069,0
19935190,0
19935218,0
19938186,0
19938594,3321
19940364,37343
19940625,0
19941030,0
19941586,6643
19943105,2109
19943358,0
19943739,10000
19944156,0
19944906,0
19945723,0
19947144,0
19947209,0
19947234,6643
19948596,6643
19948675,0
19948678,0
19950382,7650
19953472,0
19953508,0
19954007,14411
19954436,0
19955344,0
19956267,0
19957138,8572
19958737,0
19958790,0
19959058,0
19959384,1493
19960127,0
19960157,0
19960503,0
19960724,0
19960761,10000
19960797,15000
19960834,0
19960876,12827
19960907,0
19961833,0
19964686,10000
19966879,0
19967571,47683
19967900,0
19968850,50000
19970664,0
19972198,6643
19972220,0
19972254,6643
19972271,6643
19972304,0
19972306,6643
19972316,0
19972406,0
19974011,444
19974073,0
19975075,0
19975283,0
19975302,6643
19975946,0
19977066,0
19977364,0
19977421,0
19977671,18182
19981119,0
19983429,3888
19983857,0
19983875,45652
19984646,0
19985962,0
19987121,13393
19989453,7500
19989487,0
19990655,5806
19990688,0
19990735,6643
19990750,0
19990800,0
19990898,10714
19990901,0
19991854,0
19994468,0
19997877,68720
19999698,0
19999783,6428
19999923,0
20000380,1300
20000601,0
20000747,0
20001124,0
20001125,6643
20001128,0
20001135,6643
20001157,10
20002297,20352
20004303,25875
20005058,8000
20005149,0
20007466,22808
20008170,0
20008556,0
20009177,12900
20011315,0
20012693,0
20013527,0
20013591,15750
20013614,0
20013630,0
20014774,0
20015796,0
20015837,0
20015951,18000
20016202,0
20018352,0
20020006,37607
20021146,0
20021926,0
20023270,0
20023934,0
20023995,20000
20025128,20000
20025877,0
20026549,0
20026589,0
20027223,0
20030775,16667
20030998,0
20032441,14550
20033466,0
20034033,0
20037623,0
20038393,0
20039838,0
20040189,0
20040560,0
20041653,0
20051188,0
20051608,0
20052149,0
20054353,0
20061805,0
20063432,0
20065973,25863
20068347,0
20068895,0
20070546,0
20073920,0
20076912,0
20082443,14516
20082667,0
20084956,0
20086284,35160
20086887,31000
20086902,0
20086904,0
20086910,36000
20086929,36000
20087551,0
20087592,0
20088183,0
20089309,0
20091189,0
20092908,29250
